frame,x1,y1,x2,y2,conf,track_id
1,308.8,375.0,324.8,394.3,0.753,100015
1,364.1,362.8,377.3,383.5,0.681,100016
1,231.6,391.3,253.2,406.5,0.73,100017
1,278.2,357.6,296.1,370.0,0.682,100018
1,334.5,203.2,356.4,217.3,0.894,200019
1,275.6,183.6,298.8,197.7,0.887,200020
1,227.9,93.8,246.3,112.8,0.873,200021
1,332.7,141.9,354.0,158.2,0.858,200022
1,328.2,184.0,351.7,200.6,0.821,200023
1,452.6,153.2,470.9,172.8,0.866,200024
1,352.0,123.1,372.0,138.1,0.844,200025
1,356.9,145.3,373.0,167.1,0.846,200026
1,486.8,193.8,501.2,208.7,0.842,200027
1,315.9,163.9,339.8,181.3,0.849,200028
1,320.1,71.2,340.0,85.5,0.821,200029
1,432.7,202.0,450.7,219.2,0.867,200030
1,264.6,190.6,279.1,207.8,0.818,200031
1,400.3,135.3,416.4,153.2,0.803,200032
1,363.7,172.3,379.7,191.2,0.81,200033
1,351.6,160.7,367.1,184.7,0.731,200034
1,354.8,188.2,373.7,202.0,0.747,200035
1,241.6,186.8,254.9,204.7,0.787,200036
1,251.9,189.3,266.8,207.7,0.73,200037
2,275.1,328.4,291.4,349.6,0.875,100001
2,339.4,335.1,356.4,351.4,0.852,100002
2,259.1,274.5,277.9,289.7,0.848,100003
2,246.1,286.1,264.0,301.9,0.845,100004
2,482.2,312.4,495.1,334.4,0.818,100005
2,423.6,245.8,440.2,264.1,0.858,100006
2,291.5,348.9,310.3,362.9,0.838,100007
2,327.7,388.5,344.4,405.5,0.836,100008
2,278.7,367.8,296.6,385.7,0.796,100009
2,430.2,233.4,451.2,248.4,0.833,100010
2,305.1,324.8,318.1,341.6,0.789,100011
2,197.8,349.2,215.1,366.4,0.835,100012
2,307.2,268.8,322.2,287.0,0.828,100013
2,435.1,252.8,452.9,269.7,0.807,100014
2,308.8,375.5,324.9,394.1,0.746,100015
2,364.6,363.0,376.9,383.6,0.602,100016
2,231.4,391.2,253.0,406.9,0.771,100017
2,279.0,357.6,296.1,369.9,0.63,100018
2,348.7,402.9,369.7,419.1,0.541,100038
2,334.7,202.9,356.8,216.7,0.885,200019
2,275.7,183.6,298.9,197.6,0.887,200020
2,227.8,93.7,246.2,112.8,0.873,200021
2,332.1,142.2,352.5,158.4,0.852,200022
2,328.1,184.6,350.4,200.9,0.858,200023
2,452.6,153.0,469.8,172.3,0.861,200024
2,351.9,123.1,371.9,138.1,0.843,200025
2,356.7,145.4,372.4,167.3,0.83,200026
2,486.8,193.7,501.3,208.6,0.85,200027
2,315.8,164.2,339.7,181.2,0.847,200028
2,320.1,71.7,340.0,85.9,0.815,200029
2,432.7,193.5,447.2,212.8,0.855,200030
2,263.1,190.7,278.6,207.7,0.815,200031
2,400.0,135.0,414.6,154.2,0.834,200032
2,363.7,172.4,379.6,190.9,0.808,200033
2,351.9,160.8,366.4,184.1,0.768,200034
2,353.8,188.3,374.1,202.1,0.7,200035
2,241.8,187.2,255.2,205.6,0.738,200036
2,253.4,189.4,266.9,207.5,0.669,200037
2,480.7,102.1,497.9,120.8,0.763,200039
3,275.1,328.4,291.3,349.5,0.877,100001
3,339.4,335.3,356.5,351.2,0.855,100002
3,258.9,274.1,277.7,289.4,0.844,100003
3,246.4,285.8,264.5,301.7,0.836,100004
3,482.2,312.5,495.3,334.5,0.819,100005
3,424.2,245.5,440.2,265.2,0.816,100006
3,291.4,348.9,310.4,362.7,0.845,100007
3,327.7,385.4,345.9,404.6,0.837,100008
3,278.8,367.8,296.7,385.7,0.789,100009
3,430.3,233.2,451.2,248.9,0.817,100010
3,304.9,324.9,318.1,341.7,0.794,100011
3,197.8,349.3,215.0,366.5,0.833,100012
3,307.1,267.9,322.4,287.1,0.833,100013
3,436.4,253.0,452.9,269.8,0.786,100014
3,309.0,376.3,324.1,394.1,0.725,100015
3,363.6,362.5,376.6,383.7,0.663,100016
3,231.6,391.0,252.7,407.3,0.771,100017
3,278.9,357.6,296.1,370.0,0.634,100018
3,348.6,403.3,368.7,419.2,0.519,100038
3,334.7,203.0,356.8,216.9,0.88,200019
3,275.7,183.7,298.8,197.7,0.885,200020
3,227.6,93.7,246.1,112.9,0.871,200021
3,332.4,142.3,352.8,158.5,0.854,200022
3,327.9,183.9,350.0,200.7,0.859,200023
3,452.6,152.9,470.0,172.2,0.861,200024
3,351.9,123.1,371.9,138.0,0.84,200025
3,357.0,145.4,373.6,168.3,0.84,200026
3,486.8,193.7,501.3,208.7,0.85,200027
3,315.9,164.0,339.8,181.1,0.841,200028
3,320.1,71.5,340.1,86.1,0.823,200029
3,433.5,192.2,448.5,212.1,0.877,200030
3,263.6,190.6,278.7,207.9,0.77,200031
3,399.5,134.6,414.4,153.9,0.849,200032
3,363.9,172.4,379.7,190.7,0.827,200033
3,351.5,161.9,366.7,186.7,0.778,200034
3,354.1,188.2,373.8,201.9,0.768,200035
3,239.7,189.2,254.6,207.1,0.787,200036
3,253.5,189.1,266.9,207.3,0.649,200037
3,480.5,102.4,497.4,121.4,0.766,200039
4,275.1,328.5,291.4,349.6,0.876,100001
4,339.5,335.0,356.4,352.4,0.837,100002
4,255.6,273.2,276.5,288.6,0.874,100003
4,246.9,286.0,264.3,301.7,0.839,100004
4,482.2,312.5,495.4,334.5,0.818,100005
4,424.6,244.8,440.5,263.9,0.834,100006
4,291.4,348.8,310.3,362.7,0.846,100007
4,328.3,384.6,346.5,404.4,0.847,100008
4,278.9,367.7,297.4,384.1,0.824,100009
4,430.9,233.0,451.5,248.2,0.851,100010
4,304.8,324.8,318.0,341.7,0.803,100011
4,197.9,349.1,215.0,366.4,0.841,100012
4,307.1,268.1,322.5,287.1,0.829,100013
4,436.0,252.8,453.1,269.9,0.811,100014
4,308.8,375.0,324.2,394.1,0.763,100015
4,364.5,362.0,377.1,384.2,0.688,100016
4,231.6,391.3,253.1,407.5,0.748,100017
4,278.8,357.6,296.2,370.0,0.642,100018
4,348.1,403.5,370.2,418.3,0.553,100038
4,334.2,203.2,356.7,217.2,0.892,200019
4,275.6,184.1,298.6,198.7,0.882,200020
4,227.6,93.6,246.1,112.9,0.871,200021
4,332.2,142.1,352.7,158.4,0.863,200022
4,327.9,184.2,350.2,200.7,0.841,200023
4,452.6,153.1,469.2,172.4,0.864,200024
4,351.9,123.2,371.8,137.8,0.838,200025
4,357.3,145.1,373.7,166.8,0.831,200026
4,488.3,194.0,501.3,209.1,0.848,200027
4,315.8,163.9,338.5,181.0,0.833,200028
4,320.1,71.6,340.1,87.1,0.839,200029
4,438.7,190.1,455.0,208.8,0.841,200030
4,264.3,190.6,278.9,208.2,0.797,200031
4,399.0,134.5,413.4,154.1,0.853,200032
4,364.0,172.1,378.9,192.5,0.783,200033
4,352.1,162.3,366.5,185.7,0.705,200034
4,354.3,188.4,372.4,201.7,0.714,200035
4,240.4,191.3,253.9,211.6,0.775,200036
4,253.7,189.0,267.4,208.1,0.726,200037
4,480.7,102.5,497.5,122.3,0.769,200039
5,275.0,328.5,291.3,349.5,0.876,100001
5,342.3,335.7,356.5,353.2,0.784,100002
5,255.1,273.5,275.6,288.3,0.871,100003
5,246.7,286.2,264.9,302.5,0.839,100004
5,482.2,312.5,495.4,334.6,0.814,100005
5,424.6,244.5,440.4,264.0,0.827,100006
5,291.7,348.9,310.3,363.4,0.808,100007
5,328.1,384.8,345.7,406.0,0.862,100008
5,279.0,367.5,297.4,384.1,0.8,100009
5,430.7,233.0,451.4,248.2,0.846,100010
5,304.9,324.9,318.1,341.5,0.806,100011
5,197.9,349.0,214.9,366.3,0.838,100012
5,307.3,268.1,322.5,287.2,0.827,100013
5,436.5,252.9,453.0,269.9,0.818,100014
5,309.4,371.7,324.7,390.7,0.822,100015
5,365.8,361.9,377.1,384.8,0.655,100016
5,232.1,391.2,252.5,407.3,0.761,100017
5,280.2,357.8,296.2,370.0,0.457,100018
5,347.8,403.6,370.0,417.7,0.569,100038
5,335.0,204.0,357.0,217.5,0.865,200019
5,276.6,184.5,299.3,199.9,0.876,200020
5,227.6,93.6,246.2,112.8,0.871,200021
5,332.7,142.6,354.7,158.4,0.883,200022
5,328.6,184.0,351.6,201.3,0.819,200023
5,452.6,153.3,469.3,172.4,0.861,200024
5,351.8,123.0,372.0,137.7,0.842,200025
5,357.1,145.3,373.2,166.2,0.841,200026
5,488.4,194.2,501.6,209.5,0.854,200027
5,315.8,163.7,338.5,181.0,0.828,200028
5,320.2,71.5,340.1,87.3,0.845,200029
5,446.2,189.7,463.8,209.9,0.84,200030
5,264.5,190.7,278.3,208.2,0.809,200031
5,398.8,134.4,412.7,154.5,0.85,200032
5,364.0,172.0,379.1,193.3,0.803,200033
5,351.5,160.8,368.0,188.7,0.781,200034
5,353.6,188.3,372.4,203.1,0.809,200035
5,241.4,191.7,254.2,212.5,0.784,200036
5,254.2,189.1,267.6,207.5,0.73,200037
5,480.8,103.1,497.7,127.7,0.838,200039
6,275.0,328.5,291.4,349.5,0.878,100001
6,342.3,335.6,356.8,355.0,0.789,100002
6,256.1,274.1,276.0,288.1,0.86,100003
6,247.7,286.2,265.2,302.3,0.828,100004
6,482.2,312.6,495.3,334.6,0.817,100005
6,424.6,244.1,440.3,264.0,0.824,100006
6,291.5,348.9,310.3,362.9,0.823,100007
6,329.2,384.7,345.9,405.9,0.861,100008
6,278.6,367.8,297.0,384.1,0.77,100009
6,430.8,232.9,451.5,248.1,0.844,100010
6,305.3,324.7,318.5,341.6,0.808,100011
6,197.9,349.0,214.9,366.3,0.837,100012
6,307.6,268.2,322.5,287.3,0.826,100013
6,435.6,252.9,452.8,270.2,0.818,100014
6,311.2,370.4,324.2,389.5,0.579,100015
6,365.9,361.9,377.0,384.4,0.663,100016
6,232.3,391.2,252.8,407.2,0.774,100017
6,278.9,357.8,294.8,369.6,0.438,100018
6,347.7,403.5,369.2,417.7,0.609,100038
6,334.9,204.2,356.6,217.5,0.873,200019
6,276.6,184.5,299.3,199.1,0.88,200020
6,227.6,93.6,246.2,112.8,0.872,200021
6,332.6,140.8,352.2,158.3,0.861,200022
6,328.7,183.9,351.3,201.0,0.83,200023
6,452.8,153.3,470.1,172.4,0.861,200024
6,352.0,123.1,371.9,137.9,0.844,200025
6,356.8,145.5,372.9,165.7,0.822,200026
6,488.1,194.3,501.2,209.5,0.852,200027
6,315.7,163.9,337.1,181.0,0.815,200028
6,320.2,71.3,340.1,86.8,0.846,200029
6,452.7,189.2,471.1,209.5,0.87,200030
6,264.6,190.8,278.2,208.1,0.789,200031
6,398.8,134.5,413.0,155.2,0.854,200032
6,363.8,171.9,379.1,193.5,0.806,200033
6,351.5,160.8,367.8,188.8,0.806,200034
6,353.6,188.2,372.5,202.7,0.813,200035
6,241.2,192.7,254.2,212.4,0.788,200036
6,253.6,189.4,267.7,207.5,0.713,200037
6,480.8,104.7,497.3,127.6,0.84,200039
7,274.9,328.5,291.4,349.5,0.877,100001
7,341.6,335.6,356.8,357.2,0.806,100002
7,257.2,274.0,276.1,288.4,0.851,100003
7,247.0,285.8,264.9,301.9,0.826,100004
7,482.2,312.6,495.3,334.6,0.815,100005
7,424.6,244.7,440.2,264.1,0.821,100006
7,291.4,348.9,310.5,362.4,0.824,100007
7,330.2,384.7,346.4,405.4,0.862,100008
7,281.3,370.6,298.9,384.7,0.744,100009
7,432.9,233.1,451.7,249.3,0.658,100010
7,305.3,324.3,318.3,341.8,0.811,100011
7,197.9,349.2,214.8,366.2,0.835,100012
7,307.5,268.1,322.4,287.9,0.828,100013
7,435.4,252.7,452.8,270.0,0.818,100014
7,307.4,371.5,324.7,389.2,0.602,100015
7,365.9,362.0,377.0,384.7,0.636,100016
7,232.4,391.1,252.4,407.1,0.783,100017
7,280.0,358.2,295.7,371.4,0.461,100018
7,347.7,403.4,368.8,417.6,0.617,100038
7,334.9,204.2,356.9,217.5,0.871,200019
7,277.4,184.5,299.5,198.9,0.881,200020
7,227.6,93.5,246.3,112.8,0.871,200021
7,332.5,140.9,351.9,158.3,0.866,200022
7,329.6,183.3,353.1,201.0,0.793,200023
7,453.5,152.7,470.3,172.7,0.857,200024
7,352.0,123.1,371.6,138.0,0.844,200025
7,356.9,146.4,372.9,167.4,0.817,200026
7,487.7,194.4,501.2,209.4,0.838,200027
7,315.6,163.8,336.5,181.0,0.819,200028
7,319.6,71.4,340.0,86.4,0.823,200029
7,453.4,189.7,471.5,209.2,0.882,200030
7,264.3,190.9,278.1,208.1,0.81,200031
7,399.0,134.4,412.3,155.2,0.841,200032
7,363.1,171.6,378.9,193.1,0.814,200033
7,350.8,160.0,365.9,185.1,0.766,200034
7,353.9,187.9,374.1,203.0,0.825,200035
7,241.2,193.8,253.9,212.3,0.796,200036
7,253.1,189.2,267.3,207.5,0.741,200037
7,479.3,107.4,495.1,131.8,0.847,200039
8,274.9,328.5,291.4,349.6,0.878,100001
8,342.1,337.7,356.8,363.1,0.839,100002
8,257.8,274.5,276.4,288.9,0.837,100003
8,247.2,286.2,264.8,301.7,0.828,100004
8,482.2,312.6,495.4,334.5,0.817,100005
8,424.5,245.3,440.2,264.2,0.777,100006
8,291.8,348.9,310.5,362.6,0.841,100007
8,330.3,383.6,347.8,404.9,0.877,100008
8,281.6,371.2,302.8,384.9,0.859,100009
8,432.3,233.0,450.9,249.6,0.647,100010
8,305.2,324.1,318.4,341.7,0.806,100011
8,197.8,349.2,214.7,366.3,0.831,100012
8,307.4,268.1,322.4,287.9,0.831,100013
8,436.4,252.4,453.2,270.4,0.828,100014
8,304.4,370.8,325.1,389.5,0.662,100015
8,365.7,361.3,376.9,383.9,0.654,100016
8,232.3,391.2,252.6,407.0,0.782,100017
8,278.8,357.4,295.4,372.3,0.728,100018
8,347.6,403.4,368.2,417.4,0.638,100038
8,334.9,204.0,357.2,217.5,0.871,200019
8,277.4,184.5,299.4,199.1,0.874,200020
8,227.6,93.5,246.3,112.9,0.872,200021
8,332.5,141.4,352.2,158.5,0.862,200022
8,329.4,183.4,353.4,200.4,0.782,200023
8,453.2,152.1,469.6,172.5,0.868,200024
8,351.9,123.4,371.7,137.9,0.843,200025
8,357.0,145.7,373.5,167.4,0.819,200026
8,487.5,194.2,500.9,209.5,0.844,200027
8,315.6,163.7,335.7,180.9,0.825,200028
8,319.6,71.3,340.0,86.2,0.824,200029
8,455.0,191.9,478.7,208.2,0.895,200030
8,264.6,190.8,278.0,208.1,0.752,200031
8,396.9,135.1,411.7,156.3,0.845,200032
8,360.7,171.5,378.7,192.9,0.805,200033
8,352.0,159.8,367.2,183.1,0.775,200034
8,353.7,188.0,374.5,203.8,0.806,200035
8,241.3,193.2,254.9,212.2,0.825,200036
8,253.8,188.9,268.1,206.9,0.685,200037
8,477.5,112.3,493.0,137.1,0.839,200039
9,275.0,328.5,291.4,349.6,0.878,100001
9,338.9,345.2,354.1,368.8,0.817,100002
9,257.5,275.0,276.1,289.5,0.824,100003
9,246.7,285.9,265.6,301.5,0.839,100004
9,482.3,312.6,495.4,334.6,0.817,100005
9,425.0,244.7,440.0,264.2,0.819,100006
9,291.5,348.8,310.2,363.8,0.851,100007
9,330.4,385.6,346.3,404.7,0.853,100008
9,283.6,369.1,302.4,382.8,0.813,100009
9,430.3,232.6,449.0,247.1,0.716,100010
9,305.2,324.1,318.3,341.6,0.803,100011
9,197.8,349.4,214.6,366.3,0.834,100012
9,307.4,267.8,322.5,287.9,0.831,100013
9,436.2,252.5,453.3,270.9,0.83,100014
9,309.0,371.6,325.3,389.4,0.748,100015
9,364.2,360.8,377.1,384.5,0.549,100016
9,232.7,391.7,252.4,407.0,0.699,100017
9,278.0,357.4,296.2,372.3,0.689,100018
9,347.7,403.5,368.7,418.5,0.638,100038
9,335.2,204.3,357.0,217.4,0.858,200019
9,277.4,184.5,299.5,198.9,0.88,200020
9,227.6,93.5,246.3,113.0,0.872,200021
9,332.7,142.1,353.0,158.6,0.862,200022
9,329.1,183.3,349.9,200.6,0.822,200023
9,453.0,149.2,468.5,171.9,0.87,200024
9,352.0,123.2,371.7,138.0,0.84,200025
9,356.8,145.7,372.8,167.1,0.792,200026
9,487.4,194.2,500.8,209.6,0.826,200027
9,315.5,163.7,335.1,181.0,0.836,200028
9,319.7,71.3,339.9,86.3,0.825,200029
9,457.4,191.3,480.2,206.5,0.859,200030
9,264.2,190.9,278.1,208.3,0.803,200031
9,394.0,139.2,410.8,160.4,0.872,200032
9,359.7,171.3,378.6,191.4,0.78,200033
9,352.2,159.9,368.0,182.7,0.771,200034
9,352.4,188.0,374.9,203.0,0.782,200035
9,239.0,191.7,254.0,211.6,0.816,200036
9,253.3,188.9,267.9,207.1,0.728,200037
9,481.0,121.8,496.2,147.6,0.862,200039
10,275.0,328.5,291.3,349.5,0.876,100001
10,334.6,357.6,349.4,381.9,0.866,100002
10,257.7,275.5,276.2,289.6,0.83,100003
10,246.6,285.9,265.4,301.5,0.843,100004
10,482.3,312.7,495.4,334.6,0.814,100005
10,423.9,246.2,440.3,265.0,0.787,100006
10,291.3,349.0,310.2,363.5,0.847,100007
10,330.2,386.6,345.6,405.2,0.847,100008
10,283.6,368.3,303.9,381.4,0.83,100009
10,420.5,233.7,445.8,247.7,0.705,100010
10,305.2,323.7,318.3,341.6,0.807,100011
10,197.8,349.6,214.6,366.2,0.835,100012
10,307.4,267.6,322.6,287.9,0.839,100013
10,435.9,252.7,453.5,272.7,0.835,100014
10,309.2,371.3,325.4,389.3,0.791,100015
10,364.5,360.7,376.9,383.8,0.538,100016
10,232.9,391.2,253.0,406.8,0.763,100017
10,278.6,357.4,295.5,371.4,0.574,100018
10,348.4,403.5,368.9,419.2,0.517,100038
10,335.3,203.6,358.3,217.0,0.857,200019
10,277.3,184.3,299.4,199.0,0.88,200020
10,227.6,93.5,246.3,113.0,0.872,200021
10,332.7,142.0,353.5,158.6,0.873,200022
10,328.4,183.4,349.2,200.6,0.86,200023
10,454.3,147.2,469.8,168.4,0.854,200024
10,351.9,123.1,371.8,137.9,0.844,200025
10,356.8,145.8,372.2,167.1,0.827,200026
10,487.7,194.1,501.0,209.8,0.815,200027
10,315.7,163.0,334.5,181.1,0.859,200028
10,320.0,71.3,340.0,85.8,0.817,200029
10,458.4,191.1,483.1,206.4,0.87,200030
10,264.5,191.0,278.1,208.3,0.814,200031
10,391.8,139.6,409.1,161.3,0.878,200032
10,363.8,171.3,379.5,191.5,0.833,200033
10,351.6,160.3,368.2,182.9,0.808,200034
10,352.4,188.2,376.8,201.7,0.78,200035
10,239.1,192.1,253.6,211.4,0.793,200036
10,252.9,189.2,267.7,207.3,0.769,200037
10,481.4,139.9,495.4,167.8,0.847,200039
11,275.0,328.5,291.4,349.5,0.878,100001
11,329.0,372.4,343.3,390.3,0.858,100002
11,257.4,274.7,276.3,289.4,0.839,100003
11,242.4,287.8,264.6,302.5,0.838,100004
11,482.2,312.6,495.3,334.5,0.814,100005
11,424.6,247.9,440.9,264.7,0.801,100006
11,291.3,348.9,310.2,363.6,0.845,100007
11,329.6,387.5,345.6,404.8,0.823,100008
11,285.1,367.9,303.4,381.1,0.803,100009
11,419.2,235.0,443.0,248.9,0.841,100010
11,305.2,324.1,318.3,341.5,0.802,100011
11,197.7,349.5,214.6,366.3,0.839,100012
11,307.2,267.7,322.6,288.0,0.839,100013
11,435.6,252.9,453.8,272.9,0.85,100014
11,309.8,371.9,325.1,388.8,0.542,100015
11,365.6,361.4,377.1,384.4,0.538,100016
11,232.5,391.3,253.0,407.0,0.771,100017
11,278.7,357.2,295.8,371.7,0.625,100018
11,348.5,402.9,369.1,418.8,0.343,100038
11,334.4,203.3,356.1,217.7,0.866,200019
11,277.6,184.2,299.6,198.7,0.879,200020
11,227.3,93.5,246.2,112.9,0.87,200021
11,332.7,142.1,353.0,158.2,0.868,200022
11,328.7,183.9,351.7,200.4,0.815,200023
11,455.3,143.7,471.1,167.7,0.876,200024
11,352.0,123.2,371.9,137.9,0.841,200025
11,356.7,145.8,372.4,165.7,0.832,200026
11,487.9,194.0,501.4,209.7,0.831,200027
11,315.7,163.3,335.2,181.0,0.844,200028
11,319.9,71.3,339.9,85.8,0.816,200029
11,460.0,191.6,484.3,207.5,0.871,200030
11,264.6,191.2,278.0,208.5,0.752,200031
11,391.2,140.0,409.4,161.9,0.877,200032
11,364.6,171.0,379.9,191.4,0.84,200033
11,351.5,160.3,368.3,189.8,0.799,200034
11,355.2,188.0,378.0,201.9,0.845,200035
11,239.0,192.5,253.2,211.8,0.759,200036
11,253.1,188.8,268.4,206.4,0.726,200037
11,482.3,152.4,496.8,175.6,0.857,200039
12,275.0,328.5,291.2,349.5,0.87,100001
12,256.8,274.2,276.6,289.5,0.851,100003
12,239.2,289.0,261.1,303.2,0.89,100004
12,482.0,312.6,495.1,334.7,0.8,100005
12,425.3,247.9,440.1,264.3,0.796,100006
12,291.7,348.8,310.1,363.9,0.846,100007
12,330.1,388.1,346.2,406.2,0.843,100008
12,284.6,368.2,302.1,381.0,0.811,100009
12,419.3,234.9,440.8,248.5,0.809,100010
12,304.9,324.4,318.3,341.4,0.812,100011
12,197.5,349.4,214.6,366.1,0.841,100012
12,307.2,268.1,322.6,288.0,0.832,100013
12,435.7,253.1,452.8,271.5,0.843,100014
12,310.1,371.6,323.7,388.3,0.612,100015
12,365.3,361.0,377.1,384.0,0.52,100016
12,232.5,391.6,254.1,406.8,0.767,100017
12,278.3,357.3,295.0,372.2,0.718,100018
12,347.8,403.0,368.9,417.4,0.605,100038
12,334.7,203.1,357.0,217.2,0.88,200019
12,278.2,184.0,299.4,199.2,0.878,200020
12,227.6,93.8,246.0,112.9,0.872,200021
12,332.7,141.9,352.5,158.2,0.87,200022
12,329.7,184.3,354.3,200.8,0.767,200023
12,453.4,144.0,468.5,166.9,0.868,200024
12,352.0,122.6,371.7,138.2,0.843,200025
12,356.8,146.0,372.6,165.3,0.838,200026
12,487.9,193.9,501.1,209.3,0.852,200027
12,315.7,162.7,333.5,180.9,0.86,200028
12,320.1,71.3,340.0,86.7,0.838,200029
12,461.2,192.1,484.8,207.0,0.888,200030
12,263.0,191.6,277.7,209.4,0.808,200031
12,391.5,140.3,409.5,163.4,0.878,200032
12,366.0,170.4,380.9,191.3,0.844,200033
12,351.5,160.6,367.0,184.6,0.765,200034
12,355.0,188.4,377.9,201.9,0.757,200035
12,239.1,193.4,253.6,211.4,0.787,200036
12,252.7,189.0,268.1,206.4,0.758,200037
12,478.8,153.2,493.8,175.0,0.853,200039
13,275.1,328.5,291.2,349.5,0.871,100001
13,257.0,274.2,276.5,289.8,0.852,100003
13,236.7,289.8,257.7,303.8,0.886,100004
13,482.0,312.6,495.2,334.7,0.804,100005
13,425.0,246.7,439.8,264.9,0.804,100006
13,291.8,348.7,310.1,363.9,0.852,100007
13,330.5,387.8,345.9,405.9,0.854,100008
13,284.5,368.1,301.6,381.1,0.831,100009
13,419.4,234.3,441.0,247.4,0.765,100010
13,304.9,324.6,318.3,341.3,0.807,100011
13,197.4,349.4,214.5,366.1,0.843,100012
13,307.3,268.2,322.5,288.1,0.83,100013
13,435.8,253.2,452.8,271.6,0.84,100014
13,309.8,371.3,323.8,388.1,0.605,100015
13,365.5,361.5,377.1,384.5,0.453,100016
13,228.8,391.2,253.8,408.9,0.828,100017
13,277.6,357.1,295.0,371.8,0.759,100018
13,348.0,402.8,366.9,417.8,0.735,100038
13,316.6,379.2,331.3,397.3,0.778,100002
13,334.3,203.3,355.6,217.1,0.884,200019
13,278.2,184.3,299.3,199.8,0.876,200020
13,227.0,93.9,245.1,113.0,0.853,200021
13,332.8,141.9,352.5,158.4,0.868,200022
13,328.7,185.0,350.2,201.4,0.835,200023
13,453.0,143.8,468.5,166.8,0.871,200024
13,352.0,122.8,372.0,138.2,0.843,200025
13,356.8,145.9,372.6,165.6,0.827,200026
13,487.9,193.9,500.8,209.5,0.846,200027
13,315.5,162.9,333.8,180.8,0.869,200028
13,320.1,71.3,340.0,86.6,0.831,200029
13,459.9,192.5,484.9,207.7,0.883,200030
13,262.9,191.6,277.6,209.3,0.803,200031
13,393.3,140.8,409.1,161.9,0.864,200032
13,364.7,171.4,380.2,191.3,0.837,200033
13,352.1,160.1,367.3,184.0,0.786,200034
13,354.2,188.2,377.8,202.0,0.806,200035
13,239.2,193.1,253.8,211.2,0.794,200036
13,252.7,189.0,268.2,206.8,0.766,200037
13,479.0,153.9,494.2,176.4,0.851,200039
14,275.0,328.4,291.2,349.5,0.868,100001
14,257.4,274.5,276.7,289.9,0.856,100003
14,235.8,289.9,258.2,303.8,0.886,100004
14,482.0,312.7,495.2,334.7,0.802,100005
14,424.8,245.8,440.0,264.7,0.836,100006
14,291.7,348.6,310.1,363.9,0.851,100007
14,330.7,385.1,348.6,405.7,0.878,100008
14,285.0,368.8,302.0,381.1,0.825,100009
14,419.7,232.5,441.5,246.1,0.853,100010
14,304.7,324.9,318.2,341.4,0.81,100011
14,197.5,349.0,214.4,366.1,0.833,100012
14,307.4,268.3,322.6,288.1,0.825,100013
14,435.9,253.1,453.3,271.2,0.846,100014
14,308.6,371.0,325.1,388.1,0.397,100015
14,364.9,362.0,377.1,382.9,0.423,100016
14,228.4,392.1,252.8,409.1,0.556,100017
14,277.9,357.7,294.9,372.4,0.766,100018
