frame,x1,y1,x2,y2,conf,track_id
2,315.4,365.0,345.0,394.1,0.891,100012
2,595.1,242.0,624.3,262.4,0.865,100013
2,194.8,387.8,215.1,427.1,0.786,100014
2,195.2,241.4,235.6,270.4,0.857,100015
2,175.3,250.0,209.7,279.3,0.841,100016
2,179.9,230.9,202.8,251.8,0.765,100036
2,597.2,11.9,626.8,57.0,0.906,200017
2,263.7,101.8,313.4,129.8,0.901,200018
2,569.9,49.0,611.4,81.4,0.907,200019
2,462.5,78.2,493.4,114.8,0.903,200020
2,552.8,185.0,591.0,216.1,0.893,200021
2,441.7,167.0,493.2,191.5,0.883,200022
2,343.1,0.9,371.2,42.2,0.9,200023
2,597.0,184.1,634.0,226.8,0.874,200024
2,352.8,134.3,379.2,178.1,0.893,200025
2,298.5,125.5,326.2,169.9,0.891,200026
2,168.1,117.2,205.6,159.5,0.893,200027
2,192.7,191.2,239.2,217.8,0.892,200028
2,304.2,10.0,338.5,38.2,0.885,200029
2,435.8,188.7,490.3,213.4,0.833,200030
2,182.9,27.3,226.7,76.4,0.713,200031
2,592.8,205.8,621.9,227.8,0.837,200032
2,172.1,174.4,203.9,214.8,0.85,200033
2,235.8,145.5,271.5,172.6,0.887,200035
3,185.2,278.6,215.9,318.6,0.912,100001
3,314.0,278.0,349.2,318.1,0.909,100002
3,242.9,389.0,289.2,416.1,0.904,100003
3,372.7,248.7,396.5,296.1,0.901,100004
3,332.1,263.9,361.7,307.0,0.9,100005
3,389.0,268.6,434.7,303.1,0.897,100006
3,215.6,378.4,243.2,435.9,0.804,100007
3,192.6,359.2,236.1,386.3,0.886,100008
3,505.9,371.1,537.2,398.3,0.881,100009
3,304.2,345.7,337.2,369.5,0.888,100010
3,335.8,382.6,361.2,409.5,0.889,100011
3,315.6,365.0,345.1,393.3,0.898,100012
3,595.1,242.0,624.2,262.5,0.876,100013
3,195.5,388.0,215.4,427.0,0.843,100014
3,195.9,240.9,235.6,270.4,0.883,100015
3,175.6,250.5,209.5,279.9,0.834,100016
3,180.1,230.7,203.1,252.0,0.814,100036
3,403.7,348.1,447.3,392.3,0.893,100037
3,200.1,230.6,234.8,242.5,0.459,100038
3,597.3,11.4,626.1,56.9,0.912,200017
3,264.5,101.8,314.6,129.0,0.896,200018
3,569.9,48.8,611.7,81.1,0.904,200019
3,462.6,78.0,493.4,114.3,0.905,200020
3,552.2,185.3,590.2,217.0,0.904,200021
3,441.7,166.8,492.2,190.0,0.892,200022
3,600.2,182.4,635.9,228.7,0.889,200024
3,352.8,134.4,379.2,178.3,0.892,200025
3,298.5,125.4,326.3,170.0,0.887,200026
3,170.1,116.7,205.8,159.4,0.901,200027
3,192.6,190.9,239.6,217.6,0.891,200028
3,304.5,10.0,339.9,37.7,0.884,200029
3,437.2,185.7,493.2,214.1,0.868,200030
3,183.4,27.8,226.5,71.2,0.901,200031
3,589.0,204.6,623.1,229.7,0.856,200032
3,172.7,174.6,203.7,215.2,0.856,200033
3,246.2,148.7,286.0,176.1,0.886,200035
4,185.2,278.6,216.0,318.6,0.913,100001
4,314.6,277.9,349.3,318.1,0.907,100002
4,242.8,389.2,289.5,417.1,0.896,100003
4,372.5,248.5,396.7,298.6,0.902,100004
4,332.7,263.4,366.0,305.3,0.892,100005
4,389.4,268.5,435.0,301.8,0.894,100006
4,216.2,378.0,243.4,421.7,0.821,100007
4,192.0,359.4,236.3,386.0,0.883,100008
4,505.8,371.1,536.3,398.5,0.879,100009
4,304.5,345.6,337.2,369.5,0.888,100010
4,335.8,383.1,361.5,409.6,0.891,100011
4,315.8,364.7,345.1,393.4,0.896,100012
4,594.1,241.9,624.1,262.5,0.879,100013
4,194.5,388.2,216.4,426.5,0.854,100014
4,194.5,240.6,235.3,270.2,0.875,100015
4,176.5,250.5,209.7,279.3,0.828,100016
4,180.3,230.7,203.8,251.3,0.781,100036
4,423.8,325.5,451.5,376.0,0.846,100037
4,210.0,402.5,237.9,438.6,0.512,100039
4,597.6,11.3,626.2,56.3,0.914,200017
4,264.0,101.7,314.4,128.6,0.903,200018
4,570.0,48.9,611.5,81.1,0.905,200019
4,462.5,77.9,493.4,114.5,0.906,200020
4,552.6,185.3,587.7,216.3,0.896,200021
4,441.7,166.7,492.8,190.8,0.898,200022
4,598.7,183.1,631.8,222.7,0.834,200024
4,352.5,138.3,379.1,178.7,0.879,200025
4,298.4,125.3,326.4,170.0,0.88,200026
4,171.3,116.7,206.2,159.2,0.902,200027
4,192.5,190.5,240.1,217.6,0.887,200028
4,304.2,10.0,339.6,37.7,0.886,200029
4,438.4,186.8,494.2,214.5,0.899,200030
4,183.5,30.5,225.7,70.4,0.886,200031
4,579.5,207.6,627.9,230.5,0.887,200032
4,176.1,174.5,203.8,214.5,0.874,200033
4,254.6,157.2,297.2,184.6,0.9,200035
4,340.1,0.0,369.4,39.7,0.901,200023
5,185.0,278.6,216.1,318.8,0.912,100001
5,315.0,277.9,348.9,318.2,0.909,100002
5,243.7,389.1,290.9,416.0,0.908,100003
5,372.4,248.4,396.6,297.0,0.902,100004
5,332.7,263.1,366.7,303.9,0.894,100005
5,390.1,269.3,434.0,302.3,0.896,100006
5,217.4,379.5,245.5,417.0,0.791,100007
5,192.4,359.3,236.4,386.0,0.884,100008
5,505.9,371.4,535.8,398.7,0.875,100009
5,304.8,345.4,337.1,369.3,0.889,100010
5,336.0,382.2,361.1,409.5,0.886,100011
5,315.9,364.5,345.2,393.8,0.895,100012
5,594.5,242.0,624.2,262.3,0.874,100013
5,194.9,387.9,218.1,426.2,0.848,100014
5,195.7,240.7,235.4,270.2,0.883,100015
5,175.7,250.6,209.6,279.3,0.813,100016
5,180.1,230.5,203.4,251.1,0.807,100036
5,442.0,309.3,470.3,350.4,0.883,100037
5,211.5,401.0,235.7,438.8,0.655,100039
5,597.5,11.0,625.8,56.1,0.911,200017
5,263.9,102.1,312.0,128.9,0.899,200018
5,570.1,48.9,611.3,81.1,0.907,200019
5,462.7,77.9,492.5,114.0,0.908,200020
5,552.5,185.3,587.2,216.8,0.891,200021
5,441.8,166.6,494.3,191.2,0.899,200022
5,598.9,187.6,632.3,227.4,0.874,200024
5,352.3,138.4,379.0,178.7,0.881,200025
5,298.4,125.8,326.3,169.8,0.886,200026
5,172.1,116.8,206.3,158.5,0.91,200027
5,192.5,190.5,241.5,217.7,0.896,200028
5,304.3,9.8,338.2,37.6,0.88,200029
5,438.9,187.4,494.4,214.7,0.894,200030
5,187.5,36.5,224.6,71.7,0.816,200031
5,578.9,206.2,625.1,230.6,0.846,200032
5,176.2,174.4,203.8,214.8,0.875,200033
5,258.6,161.2,300.8,187.3,0.9,200035
5,160.8,14.1,198.9,68.2,0.895,200041
5,344.0,1.1,370.7,42.6,0.904,200023
6,185.1,278.7,216.0,318.6,0.91,100001
6,314.9,277.8,348.9,318.4,0.911,100002
6,245.1,388.3,291.6,414.9,0.903,100003
6,372.3,248.8,396.5,295.5,0.901,100004
6,332.3,264.0,367.2,301.2,0.894,100005
6,391.7,269.1,433.7,303.0,0.902,100006
6,217.7,378.3,244.4,416.3,0.806,100007
6,192.5,359.3,236.4,385.3,0.888,100008
6,506.0,371.2,535.6,398.5,0.876,100009
6,304.9,345.3,337.2,369.0,0.887,100010
6,336.1,382.3,361.2,409.2,0.881,100011
6,315.9,364.6,345.2,394.7,0.89,100012
6,594.7,242.1,624.3,262.3,0.871,100013
6,194.9,387.8,217.9,426.3,0.858,100014
6,196.7,241.0,236.1,270.2,0.882,100015
6,176.3,250.7,209.5,279.3,0.792,100016
6,180.3,230.8,203.4,251.8,0.807,100036
6,440.6,298.0,466.8,339.7,0.897,100037
6,211.7,398.6,235.7,438.7,0.78,100039
6,597.3,10.1,625.8,56.3,0.913,200017
6,264.2,102.4,311.5,129.5,0.902,200018
6,570.1,48.9,611.3,81.1,0.906,200019
6,462.8,77.8,492.4,113.9,0.909,200020
6,553.1,185.6,588.9,216.7,0.888,200021
6,441.9,166.6,494.6,191.8,0.9,200022
6,596.7,189.2,635.8,228.1,0.885,200024
6,352.3,138.1,379.0,178.7,0.877,200025
6,298.4,125.3,325.7,170.0,0.887,200026
6,172.4,116.9,206.2,158.6,0.91,200027
6,192.6,190.4,241.4,217.7,0.892,200028
6,304.5,10.5,338.3,37.5,0.879,200029
6,439.5,188.4,494.4,214.9,0.898,200030
6,187.2,36.9,224.3,72.7,0.751,200031
6,578.9,205.0,625.0,230.5,0.827,200032
6,176.1,174.3,203.7,215.2,0.871,200033
6,259.8,159.4,301.0,186.6,0.903,200035
6,161.8,13.9,194.1,65.9,0.893,200041
6,344.0,1.5,371.1,42.0,0.906,200023
7,185.1,278.7,216.0,318.6,0.909,100001
7,314.9,277.8,348.8,318.4,0.911,100002
7,245.1,388.2,291.6,414.9,0.903,100003
7,372.3,248.8,396.5,295.5,0.901,100004
7,332.2,264.0,367.2,301.2,0.894,100005
7,391.7,269.1,433.7,303.0,0.902,100006
7,217.7,378.3,244.4,416.2,0.804,100007
7,192.5,359.3,236.4,385.3,0.887,100008
7,506.0,371.2,535.6,398.5,0.876,100009
7,304.9,345.3,337.2,369.0,0.888,100010
7,336.1,382.3,361.2,409.3,0.882,100011
7,315.9,364.6,345.2,394.7,0.89,100012
7,594.7,242.1,624.3,262.3,0.871,100013
7,194.9,387.8,217.9,426.3,0.858,100014
7,196.7,241.0,236.1,270.3,0.883,100015
7,176.3,250.8,209.4,279.4,0.793,100016
7,180.3,230.8,203.4,251.8,0.806,100036
7,440.5,298.0,466.7,339.8,0.897,100037
7,211.7,398.6,235.9,438.7,0.781,100039
7,597.3,10.2,625.8,56.4,0.913,200017
7,264.2,102.4,311.4,129.5,0.902,200018
7,570.1,48.9,611.3,81.1,0.906,200019
7,462.8,77.8,492.4,113.9,0.908,200020
7,553.1,185.5,588.8,216.7,0.888,200021
7,441.9,166.6,494.6,191.8,0.9,200022
7,596.7,189.2,635.8,228.1,0.885,200024
7,352.3,138.1,379.0,178.7,0.877,200025
7,298.4,125.3,325.7,170.0,0.887,200026
7,172.4,116.9,206.2,158.5,0.911,200027
7,192.6,190.4,241.4,217.7,0.893,200028
7,304.5,10.5,338.3,37.4,0.879,200029
7,439.4,188.4,494.4,214.9,0.898,200030
7,187.2,36.9,224.4,72.7,0.7,200031
7,578.9,205.0,625.2,230.5,0.824,200032
7,176.2,174.3,203.7,215.2,0.871,200033
7,259.8,159.4,301.0,186.6,0.903,200035
7,161.8,13.9,194.1,65.9,0.892,200041
7,344.0,1.5,371.2,42.0,0.907,200023
8,185.2,278.9,216.0,318.6,0.911,100001
8,314.4,277.9,349.4,317.8,0.909,100002
8,244.9,388.8,291.7,415.6,0.908,100003
8,372.2,250.5,396.5,297.7,0.903,100004
8,332.2,263.9,366.1,305.0,0.894,100005
8,390.3,268.6,434.1,302.3,0.899,100006
8,215.6,379.0,243.1,417.8,0.853,100007
8,192.5,359.1,236.4,385.8,0.891,100008
8,505.9,370.8,535.8,397.8,0.875,100009
8,305.3,345.0,337.2,368.7,0.887,100010
8,336.1,382.3,361.1,408.9,0.879,100011
8,316.0,364.5,345.1,394.8,0.887,100012
8,594.6,241.9,624.1,262.5,0.885,100013
8,194.4,386.9,214.6,425.3,0.841,100014
8,196.1,239.9,235.9,270.2,0.879,100015
8,177.2,250.8,210.3,280.3,0.803,100016
8,180.2,230.5,203.4,250.8,0.776,100036
8,442.9,286.9,468.9,334.4,0.887,100037
8,206.9,399.9,235.2,438.8,0.796,100039
8,596.5,10.4,625.7,56.1,0.911,200017
8,264.1,102.7,312.1,129.3,0.899,200018
8,570.1,48.8,611.2,80.8,0.908,200019
8,462.8,77.8,492.2,113.9,0.909,200020
8,553.6,185.5,588.8,216.1,0.891,200021
8,442.2,166.7,494.7,191.9,0.899,200022
8,607.2,192.5,638.1,230.7,0.907,200024
8,352.3,135.6,379.0,178.9,0.891,200025
8,298.6,125.7,326.0,169.8,0.881,200026
8,172.4,116.8,206.4,158.4,0.913,200027
8,192.7,190.4,241.3,217.7,0.891,200028
8,304.5,10.4,338.2,38.1,0.881,200029
8,439.9,188.6,494.6,215.1,0.901,200030
8,187.7,36.2,223.4,68.9,0.681,200031
8,578.6,204.7,617.9,230.4,0.824,200032
8,176.5,174.4,203.8,215.1,0.872,200033
8,259.4,158.6,300.0,185.7,0.905,200035
8,160.2,11.8,192.8,64.2,0.87,200041
8,344.4,1.8,371.7,42.4,0.905,200023
9,185.2,278.9,216.0,318.6,0.911,100001
9,314.4,277.9,349.4,317.7,0.91,100002
9,244.9,388.8,291.7,415.6,0.908,100003
9,372.2,250.5,396.5,297.8,0.903,100004
9,332.2,263.9,366.1,305.0,0.894,100005
9,390.3,268.6,434.1,302.3,0.899,100006
9,215.6,379.0,243.1,418.0,0.856,100007
9,192.5,359.1,236.4,385.8,0.891,100008
9,505.9,370.8,535.9,397.8,0.876,100009
9,305.3,345.1,337.2,368.7,0.887,100010
9,336.1,382.3,361.1,408.9,0.879,100011
9,316.0,364.5,345.1,394.8,0.888,100012
9,594.6,241.9,624.1,262.5,0.884,100013
9,194.4,386.9,214.7,425.3,0.843,100014
9,196.1,239.9,236.0,270.2,0.88,100015
9,177.1,250.8,210.3,280.2,0.801,100016
9,180.2,230.6,203.5,250.8,0.778,100036
9,442.9,287.0,468.9,334.4,0.887,100037
9,207.0,400.0,234.7,438.8,0.79,100039
9,596.5,10.5,625.7,56.0,0.912,200017
9,264.1,102.7,311.8,129.3,0.9,200018
9,570.1,48.8,611.2,80.8,0.908,200019
9,462.8,77.8,492.2,113.9,0.909,200020
9,553.6,185.5,588.8,216.1,0.89,200021
9,442.2,166.7,494.7,191.9,0.899,200022
9,607.1,192.6,638.1,230.9,0.91,200024
9,352.3,135.5,379.0,178.9,0.892,200025
9,298.6,125.7,326.0,169.8,0.881,200026
9,172.5,116.8,206.4,158.4,0.913,200027
9,192.7,190.4,241.3,217.7,0.892,200028
9,304.5,10.4,338.1,38.1,0.881,200029
9,439.9,188.6,494.6,215.1,0.9,200030
9,187.7,36.2,223.4,68.8,0.71,200031
9,578.6,204.7,617.9,230.4,0.819,200032
9,176.5,174.4,203.8,215.1,0.873,200033
9,259.4,158.6,300.0,185.7,0.904,200035
9,160.2,11.8,192.8,64.2,0.871,200041
9,344.4,1.8,371.7,42.4,0.906,200023
10,185.2,279.3,216.0,318.3,0.909,100001
10,314.3,277.8,348.3,319.0,0.911,100002
10,244.9,388.6,292.1,414.9,0.9,100003
10,372.4,249.7,396.1,296.9,0.899,100004
10,332.2,263.6,362.2,306.3,0.898,100005
10,389.5,268.0,433.6,302.3,0.896,100006
10,214.2,379.3,242.9,416.3,0.814,100007
10,192.5,359.0,236.5,386.0,0.891,100008
10,506.0,370.7,536.2,397.6,0.88,100009
10,305.3,344.9,337.1,368.7,0.884,100010
10,335.9,382.7,361.4,408.9,0.879,100011
10,316.1,364.9,345.0,395.2,0.883,100012
10,594.7,241.9,623.7,262.6,0.886,100013
10,195.9,387.2,213.8,425.2,0.824,100014
10,196.7,240.3,236.0,270.1,0.878,100015
10,178.8,250.9,210.4,280.5,0.791,100016
10,180.2,230.3,203.3,251.4,0.799,100036
10,447.2,283.1,472.2,331.9,0.89,100037
10,207.2,400.1,236.5,438.7,0.82,100039
10,596.3,10.1,625.7,56.2,0.908,200017
10,263.7,102.8,310.8,129.3,0.901,200018
10,570.1,48.9,611.3,80.7,0.907,200019
10,462.9,77.8,492.5,114.7,0.911,200020
10,553.3,185.5,588.7,215.7,0.889,200021
10,442.2,166.7,494.5,192.0,0.898,200022
10,603.4,196.3,637.9,230.3,0.886,200024
10,352.6,136.0,379.2,179.0,0.896,200025
10,297.8,125.2,325.4,169.6,0.884,200026
10,172.6,116.9,206.6,158.1,0.914,200027
10,192.5,190.5,240.8,217.7,0.886,200028
10,304.5,9.6,338.1,38.4,0.88,200029
10,440.1,188.2,494.6,214.7,0.904,200030
10,187.5,35.7,224.0,102.6,0.467,200031
10,580.8,205.7,618.4,231.7,0.823,200032
10,176.5,174.4,203.8,214.7,0.875,200033
10,259.7,158.8,299.2,188.3,0.898,200035
10,156.7,3.0,189.8,63.0,0.714,200041
10,344.8,3.0,372.6,42.6,0.906,200023
11,185.2,279.3,216.0,318.3,0.909,100001
11,314.3,277.8,348.3,319.0,0.911,100002
11,244.9,388.5,292.2,414.9,0.9,100003
11,372.4,249.7,396.1,296.9,0.899,100004
11,332.2,263.6,362.2,306.3,0.899,100005
11,389.5,268.0,433.6,302.3,0.896,100006
11,214.2,379.3,242.9,416.4,0.817,100007
11,192.5,359.0,236.5,386.0,0.891,100008
11,506.0,370.7,536.3,397.6,0.879,100009
11,305.3,344.9,337.1,368.6,0.884,100010
11,335.9,382.7,361.4,408.9,0.88,100011
11,316.1,364.9,345.0,395.2,0.883,100012
11,594.7,241.9,623.7,262.6,0.885,100013
11,195.9,387.2,213.7,425.2,0.824,100014
11,196.9,240.3,235.9,270.1,0.877,100015
11,178.9,250.9,210.4,280.5,0.79,100016
11,180.2,230.3,203.3,251.4,0.8,100036
11,447.2,283.1,472.2,331.9,0.89,100037
11,207.1,400.1,236.3,438.8,0.818,100039
11,596.3,10.1,625.7,56.2,0.909,200017
11,263.7,102.8,310.9,129.3,0.901,200018
11,570.1,48.9,611.3,80.8,0.907,200019
11,462.9,77.8,492.5,114.7,0.911,200020
11,553.3,185.5,588.8,215.7,0.888,200021
11,442.2,166.7,494.5,192.0,0.897,200022
11,603.4,196.3,637.9,230.3,0.885,200024
11,352.6,136.1,379.3,179.0,0.897,200025
11,297.8,125.2,325.4,169.6,0.884,200026
11,172.6,116.8,206.6,158.2,0.914,200027
11,192.5,190.5,240.9,217.7,0.887,200028
11,304.5,9.6,338.1,38.3,0.88,200029
11,440.1,188.2,494.6,214.7,0.904,200030
11,187.5,35.7,224.1,103.2,0.538,200031
11,580.8,205.7,618.3,231.7,0.82,200032
11,176.5,174.4,203.9,214.8,0.875,200033
11,259.6,158.8,299.3,188.3,0.899,200035
11,156.8,3.0,189.7,63.0,0.73,200041
11,344.8,3.0,372.6,42.6,0.906,200023
12,185.1,279.0,216.0,318.7,0.908,100001
12,314.3,277.4,346.7,319.6,0.91,100002
12,243.1,387.6,292.2,414.3,0.908,100003
12,372.4,248.8,396.3,297.3,0.9,100004
12,332.5,263.4,362.0,306.6,0.897,100005
12,390.2,268.0,433.7,302.1,0.901,100006
12,214.1,379.6,242.1,418.6,0.794,100007
12,192.4,359.0,236.5,385.9,0.891,100008
12,506.0,370.6,537.0,397.5,0.879,100009
12,305.8,344.7,337.2,368.8,0.884,100010
12,336.0,383.3,361.4,409.1,0.882,100011
12,316.2,364.4,345.3,394.9,0.884,100012
12,594.4,242.0,623.8,262.7,0.882,100013
12,196.3,387.2,213.3,425.3,0.83,100014
12,197.4,240.3,235.9,270.2,0.859,100015
12,180.6,251.6,210.9,280.3,0.743,100016
12,179.6,229.9,202.9,250.6,0.808,100036
12,442.4,280.7,468.1,327.9,0.893,100037
12,209.2,402.7,236.2,438.3,0.818,100039
12,596.2,9.6,625.6,56.0,0.907,200017
12,263.6,102.6,311.1,129.3,0.899,200018
12,570.2,48.9,610.6,80.7,0.915,200019
12,462.8,77.4,491.9,115.1,0.911,200020
12,549.3,186.3,590.4,214.6,0.878,200021
12,441.9,166.5,494.3,190.3,0.896,200022
12,352.6,135.9,379.3,179.2,0.905,200025
12,297.9,125.3,325.0,169.4,0.894,200026
12,172.5,115.9,206.6,158.1,0.909,200027
12,192.8,190.4,239.6,217.6,0.889,200028
12,303.8,9.3,338.4,37.7,0.877,200029
12,439.3,187.8,489.9,212.6,0.897,200030
12,185.8,35.5,223.6,70.3,0.89,200031
12,582.4,194.8,630.3,231.1,0.693,200032
12,176.7,174.3,203.9,215.0,0.883,200033
12,259.4,159.8,297.1,194.8,0.905,200035
12,157.1,5.2,190.6,58.8,0.826,200041
12,345.6,3.2,373.3,42.5,0.913,200023
13,185.1,279.0,216.0,318.7,0.908,100001
13,314.3,277.4,346.7,319.6,0.91,100002
13,243.1,387.6,292.2,414.3,0.908,100003
13,372.4,248.8,396.3,297.3,0.9,100004
13,332.5,263.4,362.0,306.6,0.897,100005
13,390.2,268.0,433.7,302.1,0.901,100006
13,214.1,379.6,242.1,418.6,0.794,100007
13,192.4,359.0,236.5,385.9,0.891,100008
13,506.0,370.6,537.0,397.5,0.879,100009
13,305.8,344.7,337.2,368.8,0.884,100010
13,336.0,383.3,361.4,409.1,0.882,100011
13,316.2,364.4,345.3,394.9,0.884,100012
13,594.4,242.0,623.8,262.7,0.882,100013
13,196.3,387.2,213.3,425.3,0.83,100014
13,197.4,240.3,235.9,270.2,0.859,100015
13,180.6,251.6,210.9,280.3,0.743,100016
13,179.6,229.9,202.9,250.6,0.809,100036
13,442.4,280.7,468.1,327.9,0.893,100037
13,209.2,402.7,236.2,438.3,0.818,100039
13,596.2,9.6,625.6,56.0,0.907,200017
13,263.6,102.6,311.1,129.3,0.899,200018
13,570.2,48.9,610.6,80.7,0.915,200019
13,462.8,77.4,491.9,115.1,0.912,200020
13,549.3,186.3,590.4,214.6,0.878,200021
13,441.9,166.5,494.3,190.3,0.896,200022
13,352.6,136.0,379.3,179.2,0.905,200025
13,297.9,125.3,325.0,169.4,0.894,200026
13,172.5,115.9,206.6,158.1,0.909,200027
13,192.8,190.4,239.6,217.6,0.889,200028
13,303.8,9.3,338.4,37.6,0.877,200029
13,439.3,187.8,489.9,212.6,0.897,200030
13,185.8,35.5,223.6,70.3,0.89,200031
13,582.4,194.8,630.3,231.1,0.694,200032
13,176.7,174.3,203.9,215.0,0.884,200033
13,259.4,159.8,297.1,194.8,0.905,200035
13,157.1,5.2,190.6,58.8,0.826,200041
13,345.6,3.2,373.3,42.5,0.913,200023
14,184.9,279.3,216.0,318.7,0.905,100001
14,314.3,277.5,345.5,318.5,0.908,100002
14,243.3,387.2,292.6,413.8,0.907,100003
14,372.4,249.9,396.3,297.4,0.902,100004
14,332.6,263.6,361.8,307.2,0.893,100005
14,389.5,267.9,434.3,302.6,0.897,100006
14,214.2,379.8,242.0,418.5,0.733,100007
14,192.5,359.0,236.5,386.2,0.892,100008
14,506.6,371.1,537.2,397.5,0.861,100009
14,305.9,344.7,337.2,368.8,0.885,100010
14,336.0,383.8,361.6,409.0,0.876,100011
14,316.3,364.3,344.9,394.9,0.884,100012
14,594.4,241.9,623.7,262.7,0.876,100013
14,196.4,387.5,213.5,425.4,0.824,100014
14,196.4,240.3,236.2,270.1,0.862,100015
14,180.6,251.3,210.7,280.6,0.762,100016
14,180.1,229.8,202.9,250.0,0.792,100036
14,437.8,275.3,465.1,321.8,0.904,100037
14,210.8,403.2,236.6,438.2,0.779,100039
14,596.4,9.8,625.8,55.3,0.907,200017
14,263.6,102.4,311.3,129.4,0.898,200018
14,570.2,48.7,609.9,80.6,0.912,200019
14,462.9,77.6,491.5,115.4,0.911,200020
14,543.2,188.2,582.7,214.8,0.877,200021
14,442.0,167.2,493.8,191.1,0.896,200022
14,352.4,135.8,379.2,178.5,0.899,200025
14,297.9,124.3,325.4,169.6,0.89,200026
14,172.3,116.0,206.4,158.0,0.911,200027
14,192.7,190.1,239.7,217.6,0.889,200028
14,304.1,9.0,337.2,36.1,0.86,200029
14,439.6,187.8,486.6,212.6,0.897,200030
14,185.7,35.6,223.6,71.6,0.864,200031
14,577.1,182.0,605.3,226.3,0.783,200032
14,176.7,174.2,203.8,214.8,0.884,200033
14,262.9,160.5,296.9,196.5,0.9,200035
14,156.3,7.0,193.1,56.3,0.855,200041
14,344.8,3.4,373.3,42.0,0.911,200023
14,603.4,195.5,628.8,232.7,0.878,200024
15,185.1,279.4,216.1,318.5,0.907,100001
15,314.6,276.8,345.4,318.5,0.91,100002
15,243.0,387.3,290.5,414.1,0.912,100003
