frame,x1,y1,x2,y2,conf,track_id
2,460.0,31.5,501.0,64.9,0.911,200020
2,584.2,74.9,630.1,104.7,0.911,200021
2,594.8,185.9,625.9,230.1,0.905,200022
2,464.1,67.4,504.4,99.7,0.897,200023
2,584.2,156.2,625.0,189.6,0.898,200024
2,442.3,0.0,478.2,41.5,0.893,200025
2,518.3,125.7,551.4,151.6,0.829,200026
2,514.8,149.6,553.1,174.7,0.886,200027
2,554.1,143.0,593.2,168.4,0.866,200028
2,594.1,0.1,623.8,40.2,0.865,200029
2,526.5,195.1,565.5,227.8,0.833,200030
2,601.9,34.9,636.7,73.8,0.858,200031
2,567.1,0.0,600.0,45.2,0.858,200032
2,522.4,15.2,561.8,51.3,0.838,200033
2,584.6,32.9,613.7,67.4,0.788,200034
2,539.6,0.2,568.2,32.7,0.759,200035
2,491.5,0.9,525.0,42.7,0.749,200036
2,489.9,0.6,520.6,17.6,0.497,200037
3,583.0,287.2,630.6,313.3,0.913,100001
3,531.1,234.0,576.0,267.8,0.903,100002
3,590.8,241.4,624.3,284.7,0.906,100003
3,300.5,253.0,332.5,293.1,0.907,100004
3,393.6,279.2,438.9,306.9,0.905,100005
3,431.7,305.5,467.5,335.5,0.902,100006
3,395.2,345.3,433.4,375.0,0.9,100007
3,388.9,249.6,422.2,286.8,0.89,100008
3,378.6,362.9,404.1,403.3,0.91,100009
3,410.3,227.6,447.7,257.3,0.899,100010
3,588.6,396.0,622.4,434.1,0.894,100011
3,565.4,369.3,610.8,404.2,0.895,100012
3,489.1,369.8,526.8,400.2,0.891,100013
3,500.4,401.5,520.5,446.4,0.874,100014
3,508.8,275.0,545.2,303.7,0.843,100015
3,400.6,302.3,433.7,345.7,0.872,100016
3,507.7,245.9,541.0,272.4,0.876,100017
3,350.9,238.9,381.6,286.3,0.886,100018
3,340.6,173.7,376.9,206.9,0.902,200019
3,459.9,31.5,500.5,65.6,0.911,200020
3,584.2,74.9,630.0,104.6,0.911,200021
3,594.9,185.9,625.8,230.0,0.903,200022
3,464.2,67.4,504.5,99.8,0.898,200023
3,584.2,156.2,625.0,189.7,0.9,200024
3,442.0,0.0,478.3,41.2,0.885,200025
3,517.6,127.2,550.5,151.1,0.845,200026
3,517.4,150.1,554.1,174.9,0.889,200027
3,552.7,143.5,593.0,168.3,0.871,200028
3,594.3,0.1,623.7,39.9,0.877,200029
3,529.8,195.2,565.5,226.6,0.833,200030
3,601.9,35.8,636.5,73.9,0.774,200031
3,566.8,0.0,599.8,45.6,0.853,200032
3,523.7,15.3,562.0,51.0,0.872,200033
3,584.5,33.1,613.0,67.6,0.804,200034
3,539.4,0.2,568.0,31.8,0.766,200035
3,488.8,0.2,525.0,43.4,0.842,200036
4,582.9,287.1,630.7,313.3,0.913,100001
4,531.3,234.4,575.8,268.2,0.906,100002
4,590.7,241.5,624.4,284.4,0.904,100003
4,300.6,253.0,332.7,293.0,0.908,100004
4,394.8,279.6,439.2,307.3,0.911,100005
4,431.8,306.5,468.1,335.7,0.905,100006
4,394.1,346.5,434.9,375.0,0.899,100007
4,388.2,249.9,422.4,288.9,0.899,100008
4,379.4,358.3,404.4,402.1,0.903,100009
4,410.4,227.5,447.0,257.2,0.897,100010
4,588.6,395.3,622.4,434.1,0.897,100011
4,565.4,369.4,610.7,404.2,0.895,100012
4,489.1,369.9,526.6,400.0,0.884,100013
4,500.4,401.8,520.5,446.5,0.874,100014
4,508.6,277.4,545.2,302.8,0.855,100015
4,400.8,302.1,433.2,346.2,0.867,100016
4,507.9,246.2,541.3,272.8,0.875,100017
4,353.3,242.3,382.9,289.4,0.903,100018
4,341.0,173.7,377.0,207.1,0.903,200019
4,460.2,32.0,500.5,66.6,0.902,200020
4,584.3,75.0,630.0,104.8,0.913,200021
4,594.9,185.8,625.8,230.0,0.905,200022
4,464.4,67.5,504.4,99.9,0.896,200023
4,584.0,156.2,624.9,189.6,0.899,200024
4,441.6,0.0,478.3,41.2,0.887,200025
4,515.1,127.5,548.9,149.2,0.812,200026
4,517.6,148.4,556.7,174.0,0.879,200027
4,555.0,143.4,593.0,168.3,0.86,200028
4,594.2,0.1,623.9,40.1,0.873,200029
4,526.6,195.4,565.7,227.7,0.857,200030
4,601.5,35.8,636.5,73.9,0.778,200031
4,566.5,0.0,599.9,45.2,0.857,200032
4,524.0,16.0,561.6,50.9,0.876,200033
4,584.6,33.1,613.4,67.7,0.778,200034
4,537.7,0.0,567.5,32.5,0.773,200035
4,488.4,0.2,526.6,43.3,0.843,200036
5,582.6,287.1,630.6,313.2,0.914,100001
5,531.4,234.4,575.9,267.9,0.903,100002
5,590.5,241.3,624.7,284.1,0.904,100003
5,300.6,252.9,332.9,293.0,0.908,100004
5,395.0,279.9,439.7,307.7,0.91,100005
5,432.0,306.8,468.2,335.5,0.906,100006
5,394.6,347.6,434.2,377.7,0.904,100007
5,388.2,249.8,420.8,289.2,0.901,100008
5,381.8,357.4,406.8,400.8,0.892,100009
5,410.5,227.2,448.3,257.0,0.9,100010
5,588.6,395.4,622.5,433.9,0.894,100011
5,565.4,369.5,610.3,404.1,0.892,100012
5,485.3,369.5,526.7,399.8,0.886,100013
5,500.5,401.9,520.5,446.4,0.866,100014
5,507.4,273.8,545.4,302.5,0.86,100015
5,400.4,301.9,432.5,345.9,0.879,100016
5,508.1,246.3,541.4,271.5,0.879,100017
5,351.0,243.3,379.7,289.8,0.887,100018
5,341.2,173.6,377.2,207.2,0.903,200019
5,460.2,32.1,500.3,67.1,0.901,200020
5,584.1,75.1,630.6,104.9,0.912,200021
5,595.0,185.9,625.7,230.3,0.906,200022
5,464.3,67.7,504.7,99.9,0.895,200023
5,584.0,156.5,624.7,189.7,0.894,200024
5,441.8,0.0,478.3,41.3,0.876,200025
5,513.4,125.6,549.1,151.2,0.827,200026
5,517.9,147.4,555.6,173.5,0.877,200027
5,554.5,144.6,594.6,168.2,0.847,200028
5,594.1,0.1,623.7,40.0,0.876,200029
5,525.8,195.5,566.0,227.4,0.859,200030
5,601.6,35.5,636.7,74.0,0.818,200031
5,566.5,0.0,600.1,45.4,0.865,200032
5,523.4,12.3,562.1,51.2,0.863,200033
5,584.6,33.3,613.2,67.8,0.789,200034
5,538.0,0.1,567.6,32.1,0.723,200035
5,489.0,0.2,527.3,43.3,0.825,200036
5,510.1,187.4,531.4,224.6,0.57,200039
5,532.6,227.4,571.0,235.6,0.531,200040
6,582.7,287.2,630.6,313.3,0.913,100001
6,531.5,234.4,575.8,268.1,0.909,100002
6,590.5,241.3,624.7,284.3,0.905,100003
6,300.6,252.9,332.8,292.9,0.909,100004
6,392.9,279.6,440.3,307.1,0.906,100005
6,426.4,307.8,468.3,335.5,0.904,100006
6,394.2,345.7,432.5,378.1,0.901,100007
6,389.8,248.6,421.7,286.6,0.897,100008
6,381.6,358.2,407.0,401.3,0.895,100009
6,410.4,227.6,448.4,256.9,0.9,100010
6,588.5,396.2,622.5,433.7,0.892,100011
6,565.3,369.4,611.0,404.2,0.894,100012
6,481.7,370.0,526.8,399.7,0.886,100013
6,500.5,401.8,520.5,446.4,0.866,100014
6,507.1,273.3,545.4,302.8,0.872,100015
6,401.0,301.6,431.9,345.3,0.883,100016
6,508.0,246.2,542.3,270.8,0.883,100017
6,346.6,245.7,378.2,289.5,0.876,100018
6,341.1,173.7,377.3,207.0,0.904,200019
6,460.0,32.2,500.3,67.2,0.9,200020
6,584.3,75.1,631.0,104.7,0.912,200021
6,594.9,186.0,625.7,230.3,0.906,200022
6,464.4,67.8,504.4,100.1,0.895,200023
6,584.4,156.0,624.9,189.4,0.889,200024
6,441.8,0.3,479.1,41.1,0.867,200025
6,514.4,125.4,548.0,148.8,0.841,200026
6,518.4,146.5,559.0,173.0,0.864,200027
6,556.5,149.1,602.2,174.9,0.874,200028
6,593.6,0.1,624.1,40.3,0.88,200029
6,525.9,195.6,565.9,229.1,0.842,200030
6,602.3,35.4,637.0,74.2,0.87,200031
6,566.3,0.0,600.3,45.2,0.861,200032
6,520.7,11.9,561.2,51.3,0.81,200033
6,584.7,33.8,614.4,67.6,0.772,200034
6,537.5,0.1,567.5,30.8,0.731,200035
6,488.9,0.2,527.2,43.4,0.794,200036
6,510.0,186.5,531.2,224.5,0.569,200039
6,530.4,226.6,571.0,235.5,0.465,200040
7,582.7,287.1,630.5,313.2,0.916,100001
7,531.4,234.7,575.9,268.4,0.907,100002
7,590.7,241.4,624.4,284.3,0.906,100003
7,300.4,253.0,332.6,292.9,0.909,100004
7,395.5,279.9,440.2,307.1,0.904,100005
7,426.1,307.4,468.8,335.3,0.904,100006
7,394.3,345.4,432.2,380.4,0.89,100007
7,390.7,247.9,421.7,286.4,0.902,100008
7,381.5,358.4,409.3,401.2,0.891,100009
7,410.7,227.4,449.8,256.1,0.901,100010
7,588.6,395.0,622.4,433.7,0.889,100011
7,565.4,369.5,610.8,404.2,0.882,100012
7,482.2,369.9,526.9,399.6,0.887,100013
7,500.3,402.0,520.4,446.4,0.857,100014
7,507.0,274.4,544.8,302.7,0.845,100015
7,400.9,301.0,432.9,345.5,0.839,100016
7,508.1,245.7,542.3,270.5,0.881,100017
7,342.3,248.1,377.4,296.0,0.874,100018
7,341.2,173.6,377.2,207.0,0.902,200019
7,460.5,32.4,500.4,67.5,0.899,200020
7,584.2,75.2,631.1,104.8,0.911,200021
7,595.1,186.1,625.8,230.5,0.902,200022
7,464.8,67.8,504.1,100.1,0.895,200023
7,586.9,156.4,625.0,189.4,0.818,200024
7,441.6,3.7,481.8,41.4,0.89,200025
7,513.3,125.4,548.0,151.7,0.863,200026
7,518.6,149.9,558.7,175.8,0.893,200027
7,560.9,152.5,598.5,182.9,0.863,200028
7,593.9,0.1,624.0,40.0,0.876,200029
7,526.4,195.8,565.7,228.5,0.839,200030
7,601.8,35.5,637.0,74.1,0.874,200031
7,566.4,0.0,600.4,45.2,0.866,200032
7,522.3,13.0,562.2,51.2,0.765,200033
7,584.7,32.8,614.1,67.6,0.797,200034
7,537.2,0.2,567.8,29.9,0.708,200035
7,487.6,0.4,527.9,43.6,0.869,200036
7,508.8,186.2,531.1,224.4,0.476,200039
7,529.5,226.8,570.7,235.3,0.377,200040
8,582.6,287.3,630.4,313.2,0.916,100001
8,531.5,234.9,575.9,268.5,0.901,100002
8,590.5,241.6,624.7,284.0,0.906,100003
8,300.5,253.1,332.6,292.9,0.902,100004
8,393.4,280.0,439.5,307.1,0.909,100005
8,431.6,307.4,469.0,335.2,0.898,100006
8,395.4,345.8,431.9,381.2,0.897,100007
8,390.6,248.4,422.0,286.3,0.898,100008
8,380.1,358.4,406.6,401.3,0.9,100009
8,410.6,226.4,450.9,255.3,0.899,100010
8,588.6,397.9,622.8,433.9,0.904,100011
8,565.4,369.6,612.3,404.1,0.907,100012
8,483.5,369.4,527.0,399.5,0.899,100013
8,500.3,402.0,520.5,446.4,0.856,100014
8,509.0,276.7,545.1,302.7,0.835,100015
8,401.3,303.2,432.5,346.0,0.727,100016
8,507.7,245.3,543.1,270.3,0.89,100017
8,336.6,252.0,373.0,290.7,0.707,100018
8,341.2,173.7,377.3,207.1,0.903,200019
8,461.7,32.6,500.4,67.6,0.897,200020
8,584.1,75.2,631.0,104.8,0.91,200021
8,595.2,186.0,625.8,230.3,0.902,200022
8,464.5,67.8,504.3,100.3,0.898,200023
8,588.8,156.4,625.1,189.3,0.849,200024
8,441.7,3.7,482.1,40.4,0.881,200025
8,513.6,125.7,547.8,151.7,0.876,200026
8,517.7,155.0,557.9,182.3,0.904,200027
8,559.7,154.1,597.3,185.5,0.896,200028
8,593.8,0.1,624.2,40.1,0.88,200029
8,527.1,195.7,566.0,225.4,0.855,200030
8,601.6,35.5,636.9,74.0,0.872,200031
8,566.2,0.2,600.1,45.9,0.871,200032
8,520.6,11.8,562.5,50.7,0.737,200033
8,584.6,32.9,613.7,67.9,0.814,200034
8,536.2,0.2,567.4,31.2,0.679,200035
8,488.0,0.7,526.4,43.0,0.883,200036
8,501.9,185.6,531.1,224.2,0.387,200039
8,528.6,226.8,570.9,235.5,0.34,200040
9,582.6,287.2,630.3,313.2,0.915,100001
9,531.6,234.9,575.9,268.6,0.894,100002
9,590.6,241.4,624.5,284.8,0.905,100003
9,298.8,253.1,332.3,292.3,0.902,100004
9,395.4,279.8,439.5,306.7,0.913,100005
9,431.1,308.5,468.7,335.5,0.91,100006
9,395.6,346.1,432.8,381.4,0.903,100007
9,393.7,246.8,422.1,280.3,0.883,100008
9,378.8,359.5,405.0,401.4,0.888,100009
9,410.7,226.8,450.7,255.7,0.899,100010
9,588.7,398.1,623.1,435.5,0.903,100011
9,565.4,369.4,612.5,404.1,0.908,100012
9,483.3,369.4,527.1,399.4,0.899,100013
9,500.4,402.0,520.6,446.4,0.86,100014
9,507.3,276.4,545.4,302.8,0.865,100015
9,404.3,306.5,432.5,346.2,0.839,100016
9,508.0,246.0,542.5,271.5,0.89,100017
9,332.3,253.6,371.9,288.1,0.833,100018
9,341.4,173.6,377.3,207.1,0.902,200019
9,461.3,32.7,499.8,68.0,0.896,200020
9,584.1,74.8,631.2,104.6,0.911,200021
9,594.8,185.8,625.8,230.3,0.907,200022
9,465.1,68.1,504.5,100.3,0.894,200023
9,591.7,156.1,624.8,189.8,0.877,200024
9,441.5,3.6,481.9,40.2,0.895,200025
9,513.2,125.7,547.3,151.4,0.89,200026
9,516.8,157.1,557.2,185.3,0.888,200027
9,563.9,153.6,596.3,190.7,0.891,200028
9,593.8,0.1,624.1,39.5,0.887,200029
9,529.1,195.9,565.7,225.0,0.839,200030
9,601.8,35.6,636.9,74.0,0.868,200031
9,566.1,0.0,600.3,45.9,0.877,200032
9,522.1,8.8,564.3,51.1,0.698,200033
9,584.6,32.7,613.2,67.8,0.833,200034
9,534.8,0.1,567.3,29.3,0.321,200035
9,488.0,0.7,527.9,42.5,0.887,200036
9,505.8,184.6,531.2,223.9,0.479,200039
9,527.2,223.3,570.1,234.1,0.385,200040
10,582.6,287.2,630.3,313.2,0.915,100001
10,531.5,234.9,575.9,268.6,0.895,100002
10,590.6,241.4,624.5,284.8,0.905,100003
10,298.8,253.1,332.4,292.3,0.902,100004
10,395.4,279.9,439.5,306.7,0.913,100005
10,431.1,308.5,468.7,335.5,0.91,100006
10,395.6,346.1,432.8,381.4,0.904,100007
10,393.7,246.8,422.1,280.3,0.883,100008
10,378.8,359.5,405.0,401.4,0.888,100009
10,410.7,226.8,450.7,255.7,0.899,100010
10,588.7,398.1,623.1,435.5,0.903,100011
10,565.4,369.3,612.5,404.1,0.909,100012
10,483.3,369.3,527.1,399.4,0.899,100013
10,500.4,402.0,520.6,446.4,0.858,100014
10,507.3,276.6,545.4,302.8,0.867,100015
10,404.3,306.5,432.5,346.2,0.838,100016
10,508.0,246.0,542.5,271.4,0.889,100017
10,332.1,253.6,371.9,288.1,0.832,100018
10,341.4,173.6,377.3,207.1,0.901,200019
10,461.3,32.7,499.8,68.0,0.897,200020
10,584.1,74.8,631.2,104.6,0.911,200021
10,594.8,185.8,625.8,230.4,0.906,200022
10,464.9,68.1,504.5,100.3,0.894,200023
10,591.7,156.0,624.9,189.8,0.877,200024
10,441.5,3.6,481.9,40.2,0.894,200025
10,513.2,125.7,547.3,151.4,0.89,200026
10,516.8,157.1,557.2,185.3,0.889,200027
10,563.8,153.6,596.3,190.6,0.891,200028
10,593.9,0.1,624.1,39.5,0.887,200029
10,529.1,195.9,565.7,225.0,0.838,200030
10,601.8,35.6,636.9,74.0,0.863,200031
10,566.1,0.0,600.3,45.9,0.876,200032
10,522.0,10.6,563.8,51.1,0.702,200033
10,584.6,32.7,613.1,67.8,0.834,200034
10,534.8,0.1,567.4,29.5,0.401,200035
10,488.0,0.7,527.9,42.5,0.887,200036
10,505.3,184.6,531.2,223.9,0.482,200039
10,527.2,223.3,570.1,234.1,0.386,200040
11,582.4,287.2,630.4,313.2,0.915,100001
11,532.0,234.9,575.5,268.0,0.893,100002
11,590.6,241.5,624.5,284.8,0.905,100003
11,286.4,256.7,326.2,299.4,0.898,100004
11,396.3,280.2,439.7,308.0,0.895,100005
11,431.0,308.5,468.4,335.7,0.91,100006
11,395.6,346.7,431.0,381.5,0.913,100007
11,394.1,245.1,422.0,279.5,0.89,100008
11,379.2,359.9,405.9,401.8,0.901,100009
11,410.8,227.0,450.7,255.7,0.895,100010
11,588.6,398.0,623.1,435.5,0.904,100011
11,565.5,369.4,612.1,404.1,0.91,100012
11,483.3,369.4,527.2,399.2,0.897,100013
11,500.5,402.2,520.5,446.4,0.861,100014
11,508.8,277.3,545.3,303.2,0.832,100015
11,403.8,304.9,432.2,346.6,0.824,100016
11,508.1,246.0,542.9,271.7,0.894,100017
11,341.3,254.4,374.8,300.2,0.834,100018
11,341.2,173.6,377.3,206.7,0.901,200019
11,461.3,32.7,499.3,68.4,0.895,200020
11,584.1,74.8,630.9,104.5,0.912,200021
11,593.8,185.6,625.7,230.3,0.902,200022
11,466.0,68.1,504.3,100.0,0.89,200023
11,591.9,155.6,624.2,188.6,0.864,200024
11,441.7,3.7,482.1,40.1,0.885,200025
11,513.1,125.4,547.2,150.6,0.887,200026
11,515.0,158.6,555.9,185.7,0.883,200027
11,568.8,156.4,597.3,196.2,0.884,200028
11,593.6,0.1,624.3,39.7,0.891,200029
11,527.4,196.0,565.3,229.6,0.843,200030
11,601.5,35.9,636.7,74.0,0.837,200031
11,566.3,0.0,600.6,45.7,0.867,200032
11,524.1,14.2,563.3,50.8,0.79,200033
11,584.5,33.5,613.9,67.7,0.811,200034
11,536.7,0.0,567.4,30.8,0.663,200035
11,488.3,0.7,525.9,42.4,0.891,200036
11,509.3,184.6,530.9,224.5,0.687,200039
11,533.8,227.9,571.1,235.9,0.467,200040
12,582.7,287.2,630.4,313.2,0.917,100001
12,533.5,234.6,575.0,268.2,0.895,100002
12,590.5,241.5,624.4,284.5,0.906,100003
12,282.8,266.2,318.5,311.6,0.9,100004
12,399.0,280.3,439.7,307.9,0.903,100005
12,431.0,307.9,469.1,335.3,0.908,100006
12,394.5,348.4,431.7,381.6,0.9,100007
12,392.8,246.7,423.6,280.0,0.882,100008
12,380.6,358.6,406.8,401.6,0.897,100009
12,410.5,226.6,449.2,255.7,0.903,100010
12,588.7,396.2,623.0,435.6,0.889,100011
12,565.4,369.4,613.2,404.4,0.885,100012
12,485.9,369.4,527.5,398.5,0.894,100013
12,500.0,402.3,520.5,446.2,0.845,100014
12,509.6,278.7,546.1,303.8,0.861,100015
12,400.7,304.2,432.5,346.6,0.87,100016
12,508.4,245.7,543.3,272.1,0.899,100017
12,341.4,254.3,382.0,288.6,0.793,100018
12,340.9,173.5,377.2,206.8,0.902,200019
12,460.1,33.0,498.4,68.6,0.894,200020
12,584.0,74.9,631.3,104.7,0.91,200021
12,594.8,185.5,625.7,230.3,0.9,200022
12,464.9,68.2,504.0,100.2,0.896,200023
12,590.1,154.8,624.5,188.5,0.871,200024
12,442.2,3.2,482.4,39.2,0.851,200025
12,513.2,125.1,547.2,151.3,0.89,200026
12,511.4,156.3,550.0,184.5,0.878,200027
12,567.2,160.9,595.4,201.1,0.857,200028
12,593.6,0.1,624.1,39.8,0.892,200029
12,528.5,195.9,565.0,228.5,0.861,200030
12,601.7,36.7,636.6,74.3,0.762,200031
12,566.2,0.0,600.0,44.2,0.862,200032
12,523.7,15.7,563.1,51.1,0.824,200033
12,584.3,34.8,614.7,67.6,0.795,200034
12,538.8,0.1,567.1,29.0,0.724,200035
12,488.3,0.7,525.3,42.4,0.886,200036
12,506.9,183.7,531.1,224.8,0.734,200039
13,582.8,287.2,630.4,313.3,0.917,100001
13,533.2,234.3,575.3,268.1,0.9,100002
13,590.4,241.4,624.7,284.3,0.906,100003
13,280.1,275.3,316.8,318.6,0.891,100004
13,398.9,280.3,439.5,307.9,0.909,100005
13,430.7,308.3,469.3,335.6,0.913,100006
13,394.2,347.9,431.4,381.7,0.854,100007
13,395.4,246.2,424.1,279.5,0.887,100008
13,381.3,358.5,408.2,401.3,0.907,100009
13,411.7,227.3,449.6,255.9,0.907,100010
13,588.7,397.6,622.9,435.6,0.891,100011
13,565.5,369.3,613.5,404.4,0.895,100012
13,486.7,369.4,528.0,398.2,0.891,100013
13,500.2,402.2,520.4,446.2,0.849,100014
13,510.2,277.6,545.5,305.5,0.874,100015
13,401.0,304.9,432.2,346.7,0.883,100016
13,508.4,245.7,543.6,272.1,0.899,100017
13,337.9,251.2,375.2,287.3,0.874,100018
13,340.8,173.6,377.4,206.2,0.901,200019
13,459.3,33.2,498.0,68.5,0.894,200020
13,583.9,74.7,631.3,104.5,0.91,200021
13,595.2,185.1,625.7,230.3,0.902,200022
13,465.5,68.2,503.9,100.8,0.893,200023
13,586.7,154.4,624.0,188.5,0.884,200024
13,441.3,3.3,481.6,39.8,0.828,200025
13,513.1,124.9,547.6,150.2,0.891,200026
13,495.8,154.9,543.6,181.3,0.897,200027
13,564.6,170.2,590.8,214.4,0.887,200028
13,593.5,0.2,624.3,39.9,0.891,200029
13,528.3,196.2,564.5,226.9,0.859,200030
13,601.8,36.3,636.5,74.4,0.813,200031
13,565.7,0.2,599.6,44.7,0.879,200032
13,523.4,14.4,562.0,51.3,0.743,200033
13,584.4,35.2,615.0,67.9,0.794,200034
13,538.7,0.0,566.6,29.6,0.498,200035
13,483.9,2.2,525.5,42.2,0.879,200036
13,509.4,183.6,530.7,224.5,0.708,200039
14,582.6,287.2,629.7,313.3,0.919,100001
14,533.3,234.0,575.9,268.2,0.902,100002
14,590.3,241.4,624.7,284.3,0.905,100003
14,273.2,278.0,305.4,327.2,0.893,100004
14,398.9,280.0,439.5,309.0,0.87,100005
14,432.4,309.2,468.1,336.0,0.908,100006
14,394.2,345.4,432.0,381.8,0.888,100007
14,396.9,246.4,424.1,279.9,0.894,100008
14,380.2,358.8,406.2,402.3,0.899,100009
14,412.6,227.6,449.9,255.7,0.908,100010
14,588.7,397.6,623.2,437.1,0.901,100011
14,565.5,369.2,612.6,404.3,0.892,100012
14,486.8,369.3,527.9,398.1,0.894,100013
14,500.2,402.3,520.4,446.1,0.846,100014
14,511.1,281.2,546.6,308.6,0.884,100015
14,403.7,305.3,431.6,346.1,0.799,100016
14,508.3,245.7,544.0,272.1,0.899,100017
14,336.9,247.7,374.0,284.2,0.894,100018
14,342.1,173.8,378.1,205.0,0.898,200019
14,459.2,33.4,497.4,68.7,0.891,200020
14,584.0,74.6,631.1,104.4,0.912,200021
14,595.8,185.3,625.8,230.2,0.894,200022
14,465.4,68.1,504.0,100.8,0.894,200023
14,586.1,154.2,624.4,188.5,0.9,200024
14,441.7,3.3,481.6,39.7,0.817,200025
14,514.0,124.5,547.3,149.6,0.878,200026
14,492.6,155.2,535.5,182.1,0.889,200027
14,562.2,178.9,591.5,218.8,0.895,200028
14,593.3,0.2,624.2,39.9,0.888,200029
14,528.1,196.4,563.5,230.1,0.841,200030
14,602.3,36.7,636.4,74.4,0.853,200031
14,565.9,0.3,599.6,44.9,0.872,200032
14,524.0,7.5,563.4,50.8,0.775,200033
14,584.6,35.0,613.5,67.8,0.794,200034
14,538.3,1.7,566.8,30.9,0.376,200035
